name,filename,mapId,mapUid,bronzeScore,silverScore,goldScore,authorScore
$i$o$6F3P$6E5e$5D6a$5C8c$4CAe$4BCf$3ADu$39Fl$000',Peaceful'.Map.Gbx,a1160764-ff88-46e6-81b7-b698237c53ec,XG1YGe3VDfkhI_MlpL2UDpmrzP7,216400,162300,108200,54100
$o$f54HAMSTER MAZE,HAMSTER MAZE.Map.Gbx,ee3df069-e4c3-4c21-b157-99fac552b04e,XMw4k3TqdTSHEdeOcp8D7PVE75b,76000,61000,54000,50114
$0f9Crystal$fffRoad,CrystalRoad.Map.Gbx,3b11c40c-54d2-4148-9b24-f2545f2468d3,y2ot6LRuISsioZk678ukFZCTaM3,52000,41000,37000,34050
$i$nNAC - Spire Garden,nac-spire-garden_(24709).Map.Gbx,38ad4086-aba1-4aba-b00f-f2f4ed2ef8a8,yLrbCqIB_tg1OPUosmHABpwUzw,73000,58000,52000,48163
$o$s$fffM$f60O$fffMENT$f60U$fffM$g,Momentum.Map.Gbx,39dad54a-cbdf-40ef-b979-626292c0850c,YP7h7ztYbkqepqxSUjKSVxc0XE8,56000,45000,40000,36968
$i$0F0D$2E1i$4D2s$6C3p$6C3o$4B2s$2A1a$090l,Disposal.Map.Gbx,4c769316-a01d-4db7-bcf9-62325982b9c1,YRKwwD9Br4Ewc7yD4xahg_gDe96,64000,51000,46000,42492
$w$s$o$i$6afHi$59bk$488i$384n$270g $431T$642r$953i$c64p,Hiking Trip.Map.Gbx,00f3d74a-a54c-47d1-860b-c8edf0a8802d,YWUclh4GimzpMZXsAa7ed6zpL5k,65000,53000,47000,44500
$o$n$0f7E$fffmerald$0f7#,Emerald#.Map.Gbx,2a1f6715-2caa-4829-9bc4-87409eb64134,ZCUq1vcR6YctAtHb5wXJETBXJu0,74000,59000,52000,49025
$o$CFFFrosty $039Riverside,Frosty Riverside.Map.Gbx,1a1b94a8-e82c-4c50-8315-976153c8f5a2,ZJtuMtxXVGKKUvf6dbAbh12n2ii,90000,70000,65000,60825
$F0FSu$F1Fgar$F2F Ru$F3Fsh,Sugar Rush.Map.Gbx,a4e00c14-57a1-4f6c-b79d-34c1530a11e2,Zo6Tq3e7X7HE2lM1I3rQsw2t7B7,61000,49000,43000,40548
$ff0Golden Age Nascar,Golden Age Nascar.Map.Gbx,6380f44f-8536-40f5-b57c-f51597d9ca1d,_VP9gWlV4icTmiwElDiHyVUWCr8,146000,117000,103000,97000
$fc6OPLONTIS $zCITY,Oplontis City.Map.Gbx,5ae9318b-d845-4a8e-a771-366527e03d73,0nPg5DOggljjDN6rL6SS8S5YlLc,82000,66000,58000,54466
Woodland Circuit,Woodland Circuit.Map.Gbx,2ef1f792-1364-4dd7-9edd-7ce7ab284c00,18Dm1Owp1cUPAJp_hDcNf5Xedp4,58000,47000,41000,38561
Hillside Highway,Hillside Highway.Map.Gbx,3ef96bb1-b54d-4497-914c-f604ce3311ae,1kwsW6HRhDpQZhTFW0yngL9Kh6b,70000,56000,49000,46060
$s$o$FFFP$AEFo$5DFl$0CFa$0CFr$8EFi$FFFs $s$o(MTC),Polaris (MTC).Map.Gbx,3574fade-2e1b-4e0c-88c2-2efbf94a8e4e,1pmNdxhn5SrE82rh4EafPIxg7y7,63000,50000,44000,41491
FRZ #7 - Bridges,FRZ #7 - Bridges.Map.Gbx,41307ee7-b8b9-4b09-99a5-d33f0dd848c1,1XnnQvgtUM3YLM8enzcBF7P8Mzg,56000,45000,40000,37022
Learn to fly,Learn to fly.Map.Gbx,e5cbee64-263d-4ed4-ac23-4f98f64c69e6,1YMl8OIrgmDZg619ENbN5WmJ_m4,79000,64000,56000,52647
$s$e$m$o$93cNEO $c3cKYOTO $6fc$i$nMudaCup #1,NEO KYOTO MudaCup #1.Map.Gbx,5bd96ec0-1fa4-4c80-a365-f3b7e18c67b7,2fSAixeLkzFBdANKJAEqy3uIAFg,56000,45000,40000,37295
$s$o$n$070G$171r$272e$373e$474n $070H$171e$272l$373l,Green Hell.Map.Gbx,dcbe0c48-63eb-4c52-876e-9cbd40535b8e,2VYxwABSqP4LIM9_8vrzBALZ3l1,56000,45000,40000,37035
$o$600Haunted $fffforest,Haunted forest.Map.Gbx,46bee75f-91fd-4bdc-b1b9-627d8f3c8f73,2Z4YQQzsjBurLiVavhDafPoBjpb,66000,53000,47000,43407
$i$s$F0CF$F1Aa$F27i$F45r$F52y$F60 $F60D$F63r$F66i$F69f$F6Ct,Fairy Drift.Map.Gbx,97530d2d-6372-416f-b605-2cba9d824313,38HufJEEgG3TuEnXA_EUfYADkQa,65000,60000,57000,54318
$s$o$060R$090a$0c0i$0f0k$0f3e$0f6n,Raiken.Map.Gbx,37a3dbcd-3753-443d-ac79-937af216c002,3oP2K6Jlr_3l613b8h1_g1Un6f0,67000,54000,48000,44514
VELP - Mini - 02,VELP - Mini - 02 2 .Map.Gbx,8bf1da2d-fd74-4a3a-95ba-62a92781bd4f,3Zh6XgeHPIcsFNiKWa9Bux1hKS3,33000,27000,24000,21898
$EEESLAP$F00 Like$CCC NOW,SLAP Like NOW.Map.Gbx,73d69232-635e-440c-9731-7beb6ae7468d,4kmpy9CiwsgEDS_reHyb5UGuUZc,72000,58000,51000,47652
$s$i$w$f10Ð$f20Ð Valley City 4,Valley City 4.Map.Gbx,ed1fac6a-fecb-47ee-b43b-31312752bb17,5_N353LWGOAxkP_S4Dul7nEcgm9,93000,75000,66000,61943
$i$o$9FFb$AFFo$BFFx$CFF2$DFFb$EFFo$FFFx,box2box.Map.Gbx,d6a6eb86-4d06-4d8a-b1e2-e60f736bddc3,52LZ8icMJ8ZLOa6fXMosNdd7Jwk,82000,66000,58000,54307
$wWest,West.Map.Gbx,0fade296-0583-4dbe-a436-496696cfd027,5G1WTldWDF810zEiS5dxiS2DtMj,56000,45000,40000,37012
$o$wDrift$z $o$i$F66City,Drift City.Map.Gbx,1f0970d5-7158-4caf-9b91-eba5f86bd502,5k3REwYwx1KhYVbiHiLK0dzTyC1,49000,45000,42000,40342
Desert Highlands,Desert Highlands.Map.Gbx,45f807f9-ab00-4b1a-9c33-d061a769a945,5Lo8AIw9Exn_Xp4ucu6JjZA2Db9,63000,50000,44000,41498
$o$b$s$a10Sr$a21ir$b22ac$b33ha,Sriracha.Map.Gbx,c71b2d06-acd5-4e82-a74a-4a9374dfc80f,6maLnr_T3yXg2_KcEyi9UMfJOK1,72000,57000,51000,47482
Nascar Phase 09,Nascar Phase 09.Map.Gbx,ef67876e-89e9-48cb-a66e-9db99a8a418a,6npCdDLiiehXki0vqXD6vWrX7Gc,123000,98000,87000,81574
$sBLIZZARD,BLIZZARD.Map.Gbx,6d865537-d779-47bf-abb2-34287c6efc2f,76HPXnyr_QsM4gpC0RPmqDOB2I6,76000,61000,54000,50092
$fff$i$sMTC - New World,MTC - New World.Map.Gbx,4202205b-7e31-40f5-9361-cc28639f2bdb,7OjALeWATeOA_M78OpdZnUQrH7f,75000,60000,53000,49555
TuplaJ Desert Mountain,TuplaJ Desert Mountain.Map.Gbx,4e44319b-7130-4de6-a21b-608e81fb1e92,aaFw8y42hjwB1Curp2ribv6FKKa,53000,43000,38000,35035
$w$015Invasion,Invasion.Map.Gbx,88448ea7-7842-4ee2-b00a-64a8e615acbe,AawicRoCWS8zbb3nNKwrZqHBzZh,74000,59000,52000,48753
$o$b$s$f05H$f15i$f16b$f26i$f27s$f37c$f38u$f48s,Hibiscus.Map.Gbx,3a974d8d-0926-4b67-94ee-64d762c6dad3,aIcAFcVCmkK70O4DzkCqcStkIK8,91000,73000,64000,60341
$w$s$t$F93BUR$FA2IED $FB1IN S$FC0AND,BURIED IN SAND.Map.Gbx,bee639e8-9799-4ef4-9f94-593e562fa327,aljxG3I6hqBm0NfG0xZzxVir877,53000,42000,38000,34908
$s$C0FK$A3Fa$76Fl$59Fe$2CFi$0FFd$0FFo$3FDs$6FAc$9F8o$CF5p$FF3e,Kaleidoscope.Map.Gbx,a981dd59-689d-41a5-8a50-d0e7555a3761,AXFKXF2Cpf3zfaCNsKu5adYX5W8,99000,80000,70000,65948
Savage,Savage.Map.Gbx,c54ff7f1-eab9-4ee3-898f-cda43e408b92,bA6coZgdrLURJc0_vcXWMguhIUe,54000,43000,38000,35684
$6FFV$3EFA$0CFL$FFFHAL$FFFLA,VALHALLA.Map.Gbx,b42f0b43-d903-4f28-abb6-5f632a0271a6,cbYQZDbbIcfsIIkXjAA38vKymL5,78000,63000,55000,51685
$o$sIn $3faVia,In Via.Map.Gbx,09646c70-3fdd-4f4c-b912-0d202e3de42c,cfEI07BCAVJYoBAgL1HoKmbCDh7,95000,76000,67000,63175
$0CFF$1CFr$1DFo$2DFze$3DFn$3EF $4EFVa$5EFl$5FFl$6FFey,Frozen Valley.Map.Gbx,fc066b8d-7233-46d4-a386-b7e280ac2849,CptSPb_FxHGb2bT3ugBc12bsFMj,63000,50000,44000,41363
$o$w$i$1 DARE$c00DEVIL,DAREDEVIL.Map.Gbx,3e72428b-d50a-40aa-841b-349f359262fe,cS7HX8BRPjzGEjefJMEYRaH7AU1,50000,40000,36000,33108
Green washing,Green washing.Map.Gbx,67165de7-c6b1-4f55-a497-c16245524360,ct8jLI45SW0uxzXOyuNmXhWaO0n,51000,41000,36000,33647
$s$t$o$3F0Gre$F90an$F00tea,Greantea.Map.Gbx,7522fdf4-47b0-47d3-a58e-da21897c18c0,DQKlhz4rdrGaf7APRkPfH9dNb1c,58000,47000,41000,38550
Uphill,Uphill.Map.Gbx,1988adef-07c7-4bd0-b7cd-14a6db59b3fc,dTkQkkkKOHX4i1qELh7eaN8lPg2,56170,49360,44820,42900
$o$s$93FM$A4DA$B5AG$D78I$E85C$F93 $F93C$FA2A$FB2R$FD1P$FE1E$FF0T,magic carpet.Map.Gbx,38dd0d49-62b3-48cf-bec7-1bb944d40efd,DXHTNCNDx6KNTMyFF7sWQJwiyth,57000,46000,40000,37616
Avalanche!,Avalanche!.Map.Gbx,356edc8c-0999-4789-adb6-d3bdf938bac0,ecpfGu8TywF7HDyaMXHT5ApXv8g,65000,52000,46000,43061
$n$f90S$f30car $f90l$f30and,Scar land.Map.Gbx,1a603a1f-84cf-48d4-9c05-48af978bf727,epjVd9eoucFUWRCuqXLOGW0_oN0,50000,45000,40000,34906
$i$s$fffClimate Change,climate-change_(20882).Map.Gbx,a391b345-9415-4cb3-834c-8d017329e56e,ESYWHGnrfN4gwml3R5lJVltesd7,71000,57000,51000,47176
$i$s$fffDoby,Doby.Map.Gbx,26009304-37fe-444d-93ce-2d8f67950a48,F776J3t1QyekLYjQDsdwYqfdgV1,66000,53000,46000,43358
Castle in the Sky,Castle in the Sky.Map.Gbx,ff8c01e3-23dd-48a7-a822-5afa24254e53,FHldksXnJIodiy3mPI5x8CCs6k8,145000,116000,103000,96592
$s$w$dddArc$fffhes,ARCHES.Map.Gbx,80d605c5-7bd8-4dcf-b0e3-7a47402257f6,FVla6SvdnxXdSrx02gdWg625Mh3,76000,61000,54000,50266
$sShortSwift,ShortSwift.Map.Gbx,59612ebd-afda-48a9-8720-082b87c7d687,fY7z3LYBuwa39q7CMM6Vzo_0oA5,35000,29000,26600,25138
Nascar Vegas Earthquake,Nascar Vegas Earthquake.Map.Gbx,3d66f823-5459-4333-9f5d-b67bc351d3d0,gj3g1HDvBYx_nOZlF9LyIOY8ev0,118000,95000,84000,78557
$s$o$n$088Antarctica,Antarctica.Map.Gbx,baaa3a88-989a-4553-8eeb-94a924e5a7ab,gOtEaPsIA7uS7ak3fpxfFtFITZe,69000,56000,49000,45915
$i$o$s$666Under$999cover,Undercover.Map.Gbx,9bd6fc09-98fd-4050-9716-dafcbaf0df6b,gvjkaiYFzN_B3BjQee3I30sFZUe,66000,53000,46500,43451
$3FFA$FFFll $F93T$FFFerrain $0F0V$FFFengeance,All Terrain Vengeance.Map.Gbx,c729fe13-52cc-4370-a2c3-e754dbf83cc5,hB9_A_a_jjiF4Fr6_9Ao98KkV5m,60000,50000,45000,42501
$f30Jumpy $f38Jack,Jumpy Jack.Map.Gbx,9f003a51-4f19-4dac-90c7-cf47480b9c34,hLWR19hGnya02iQ_fQTDJBgeBsc,65000,52000,46000,42734
$i$eee$667E $556D $445G $334E  $i$1DDT$2DD $3DDR$4DD $5DDA$6DD $8EEN$9EE $AEES$BEE $CEEI$DEE $EEET,E D G E  T R A N S I T.Map.Gbx,44507448-4599-4314-a3f2-ac85bb07081a,hnAZRCUmqEiIZIYYchRLUkswadd,62000,49000,44000,40748
Valley Ridamido,Valley Ridamido.Map.Gbx,84032636-23f7-446d-8c79-80de08da1ab9,hrEtXfJTb32EuW33iSXoLLtlETl,58000,46000,41000,38305
$s$fa0Valley Trail $3ffTurbo,Valley Trail Turbo.Map.Gbx,59b38607-414c-49a3-94b5-9bf48291f572,in9UHKiR0OP2MRrNEYi9sEdLUxg,70100,54620,49620,45620
Coaster World,Coaster World.Map.Gbx,b5e6d8c5-a389-4c8c-969a-5abba3750fe8,IWCPdbCtlaYUWCVfWxDads9dsc,95000,76000,67000,63060
$o$w$0f0M$2f2o$4f4u$6f6n$8f8t$afaa$bfbi$cfcn$dfde$efee$fffr,E944B2E5D899A7DA0DCEE9A675555E899977290E077052FF471E6C50253D47185DB468304539FB082D403D397988540E.Map.Gbx,bc743d4a-cad7-4564-b148-b21872b97251,j253Dn7zVDXcz4i_bcn2hELR1Z8,54000,43000,38000,35736
$i$o$F60Castle $g$FF3Assault,Castle Assault.Map.Gbx,69179aa8-c46e-4e0d-9dd4-cd16979368cf,JcGOotgVNyckT7qPzoX96bkxIOb,67000,56000,49500,45937
Light In The Dark,Light In The Dark.Map.Gbx,aca9f314-8c5d-49a7-9794-ccdf70b3dec5,jd4foA0ir4gpMIt5Lw6V9IfxrL9,62000,50000,44000,41138
$s$i$C03T$E52e$F90x$F90a$C03s $C03A$E52n$F90g$F90e$C03l,Texas Angel.Map.Gbx,de4adbfe-f92b-4849-9a68-91968f8d2f3a,JQkYS9BcGzbl67hu5PBdyIDcWUl,60000,54000,52000,50155
Versailles Palace Nascar,Versailles Palace Nascar.Map.Gbx,f81b5f1e-a5ac-49a6-9649-92029eef37c9,JRaHDJ_ZfSbFfGxrVw9Uk9Ai3i9,63000,51000,45000,41932
$o$i$F30SANCTUARY ZERO,SANCTUARY ZERO.Map.Gbx,478cbb9a-bbcd-4caa-b8c8-0b915e361fa7,KgACFKp7Lbqon8AudFGU4PBD0id,63000,50000,45000,41522
On The Edge,On The Edge.Map.Gbx,58223e15-f397-4155-a31c-f5f9c99fe309,kJjt9z2v_0qESh4kOTTiaHTwJ3m,59000,47000,42000,38868
$o$w$f90D$fa0e$fb0s$fc0e$fb0r$fa0t $f90D$f80i$f70p,Desert Dip.Map.Gbx,bf106d6f-49fe-4cd9-b932-e3c3b0246862,M33hyNkTelpOrB4ejmxZ4lmYJuc,69000,55000,49000,45508
$s$n$oLost Eden,Lost Eden.Map.Gbx,6f30ff24-2d80-4738-b908-7a87e0be8803,mDQ_GhFodjOo7W85JM_CvKyjuzg,53000,42000,37000,34725
$s$ff0Kilimanjaro $fffNascar,Kilimanjaro Nascar.Map.Gbx,0b8e5a1b-bb86-4a77-bf1c-516437d6d755,mok8Y0dcCfjEs0gWfl6Y6Blstpb,172000,137000,121000,114113
$i$s$o$f50A$f60m$f70a$f80r$f90o$fa0k,Amarok.Map.Gbx,b2509321-7a60-4e03-9efc-f64e1626aee9,oaBO74WCFIzFddXHnxfG6u_DWLj,66000,53000,47000,43998
$o$n$fffbr$7f0ee$fffze ,breeze .Map.Gbx,4baf0c45-1a31-4106-8b96-ebb4b1ac17d3,oEoVMPB3lNEJCl9Vp8Cr8E2ncn8,79000,63000,56000,52490
$03CA$14Cq$26Du$37De$38Ed$49Eu$5BFc$6CFt,Aqueduct.Map.Gbx,b225cbd9-3534-4452-a480-1423cb1b330c,oVuZptbSzI_ryfqNfG0KBRgg6Fk,71000,57000,51000,47258
$057$s$nAtlantide,Atlantide.Map.Gbx,7eedbd05-f359-412c-b810-312ced985606,oYAUX5kZ77COywd70JgcUgfWap1,65000,52000,46000,42790
$w$000ZOOM ZOOM,ZOOM ZOOM.Map.Gbx,ae65c9c3-95a3-4d19-9d75-415b759e2cf1,P10vvKIwilupKUYCL3dw1qprCUa,49000,39000,35000,32221
Riverside,Riverside.Map.Gbx,96b5d6fb-d5e8-4e45-80b7-7a9fd2b4a8fa,P5qXb261jpLJOdyZ49ov38RdvE1,75000,65000,60000,57943
Vertigo,Vertigo.Map.Gbx,e38ba4a4-84b5-4ba4-9f8f-2e89a3f14789,pUIf9wq1slZRUHYOVj6FnIM8oe5,75000,60000,53000,49694
MIDNIGHT METROPOLIS,MIDNIGHT METROPOLIS.Map.Gbx,606e4e16-f1d6-467c-9859-f1837a452166,QleO8OiNAkIXrZs6r0YLSrLBjEi,84000,68000,60000,55910
$C30Landslide,Landslide.Map.Gbx,9b332bc4-beef-453e-a1a6-1f99aa0bc2ca,QPUJhTBqDIzMUJNyJ0VVU6Yxxrl,62000,50000,44000,40888
The Circuit De Monaco,The Circuit De Monaco.Map.Gbx,6c9b383b-2819-4a92-9841-9dcd682bb53b,QQaKoXTDkcmkQfQbgthru4OAfL9,99000,79000,70000,65337
Interchange,Interchange.Map.Gbx,f50569a4-9a32-43dc-9608-4569a45f6424,QQd6sOo2kphbezy9OMNy9iPYeQ2,43000,34000,30000,28258
$o$s$000O$555u$AAAt$FFFs$FFFi$BDCd$6C9e$2A6r,Outsider.Map.Gbx,6b277659-f9ca-4d7c-8ede-2fed49f8608a,RC3waOIAeEj2XcaAUfbgWo5U6Gk,61000,49000,43000,40175
Journey - High Gardens,Journey - High Gardens.Map.Gbx,84455be8-50a2-497e-8aa6-5b2edca197a2,RM4aO9dEv21JjdRi79Jtedq5xCi,110000,86000,76500,70611
$75b$sFunnel,Funnel.Map.Gbx,44a250c8-20fd-407e-8038-24af0e79fded,rplEVFajO_kd5rMtSIhCvPm4rV5,59000,47000,42000,38934
$o$8c7GREEN$fffDAY,GREENDAY.Map.Gbx,e726603d-de19-4e92-a097-6a0107e34c1c,rqEmAnfnnvAwDdZwSpJ2YI21Qal,58000,46000,41000,38267
$iTake a Break,Take a Break.Map.Gbx,223e93e4-49ae-4ae4-a7f0-2ee8123d153c,RXLzV4TYji43HBq23IPJW9Vv_Pb,50000,45000,43000,41876
$o$s$630M$752o$964u$A86n$BA9t$CCBa$EDDi$FFFn $0C0P$0D2a$0E4s$0F6s,Mountain Pass.Map.Gbx,a16c1c4d-3f04-4437-b08a-9de8c05a4cf1,sBA8c0TRJNyWbpxuTKRpK5Jenm0,83000,67000,59000,55242
Space Launch,Space Launch.Map.Gbx,9b789bb1-7b37-43fa-aa8b-07014150fd4d,SbxXefceDU6WaAaBS6_J5SmoOje,82000,65000,58000,54053
$o$s$w$fa2Aardburn,AARDBURN.Map.Gbx,8ab8a29a-c7f1-4460-a8ed-a11c2796f0d3,TmAakibt0D4dV7adHS4vJ1yww4k,55000,45000,40000,39410
$o$n$60CDaro $9C6Nust,Daro Nust.Map.Gbx,f822d819-816c-4f06-8d99-e97c208142f1,tQ_RFoVlfNVgBKediRhcb_Gv0B9,76000,61000,54000,50168
$i$o$333The $690Jaunt$000[FS],The Jaunt[FS].Map.Gbx,20c9f3b4-7b17-430c-ba72-4aafd4f23888,UkozFvkA6XsNvRbAaUqqyh5Kt5i,60000,48000,43000,39994
$F00 Escape $FFFHills,Escape Hills.Map.Gbx,82b630d6-5d35-4a9c-99bf-91f8465e5d48,v6kvoESnvkDPBZBjRjivHQgodJh,64000,58000,53000,49203
$z$s$383Pretzel Precipice,Pretzel Precipice.Map.Gbx,7b847e42-cbfa-4986-b702-54714bd09217,Va2_AImMoZDjZkWM5vydXRW2_z2,68000,54000,48000,44998
$o$n¬ a$4f0Y$fffobi $4f0«,¬ aYobi «.Map.Gbx,b6275062-6aff-44f1-8ad2-08cb0a51a392,Vcs67jY6eHmz5XmsgXBcUgEvhld,60000,48000,43000,39645
$s$o$3FFHieme $FFFIter,Hieme Iter.Map.Gbx,9999206a-da33-40d2-8122-261e36a62a91,VM97uVbTXzR5Ct1F4Cqmp0sWu20,61000,49000,43000,40144
$i$c63$sA Land before Time,A Land before Time.Map.Gbx,c9b1d8ea-e93f-40bc-841b-c5eab52a0a77,vq_9ZuxTLbWKPm08rebPSkSgeua,65000,52000,46000,43211
Mars,Mars.Map.Gbx,39c20e63-45e3-48dd-b262-ea558c4614f6,vuxXyUGfrKTThbs4zwkvptAm_g9,75000,60000,52500,50528
$o$sBAY,BAY.Map.Gbx,1e2dc4b9-b031-4ac8-8fbe-d16516e9b6fb,VV_OEBZrzb_5oA7z4vaThAYl2yi,47000,38000,34000,31197
$O$S$FFFc$BFFo$7FFl$3FFd $3FFh$6FFa$9FFn$CFFd$FFFs,cold hands.Map.Gbx,9c8c6a31-0efa-4c6e-a18f-856aac9c658c,W5mJQhOdXOcRgPBDpeQQd91Ej0g,40000,32000,28000,26112
Airashī,Airashī.Map.Gbx,80511c92-2ee3-4ba4-9e04-60e7e4d25eb2,wrrsp1GyW7_VRM4KAUwsQsu9DU2,70000,56000,50000,46321
The Descent II,The Descent II.Map.Gbx,5eeea471-19d1-4359-9602-d023f641f24b,X5E6nvqf03lv6r96WGNJ4rdtTe3,95000,76000,67000,63054
$0C0S$0C1z$0D2t$0D3y$0E3ep$0F5p$0F6e,Sztyeppe.Map.Gbx,fd633e22-1944-4d7f-8078-b4ea0998a2e2,xpeCcXTugDwR9ArYihKDigJGnZe,63000,50000,44000,41375
$s$f00Redwood $fffNascar,Redwood Nascar.Map.Gbx,5fbf3958-6a3f-4554-a4d1-50feafd732b7,xsWo6akdNVjAGiISOKXaeXyTC_b,119000,95000,84000,79002
$o$000Wad$c0fi$000,Wadi.Map.Gbx,7d4849ab-5c0a-460a-a164-ab97b0043c27,xwhsp18jKm1u_lH9ChFlc7V9IR6,71000,57000,50000,46944
$485L$6B6o$7E8s$8F9t $DDDVillage,Lost Village.Map.Gbx,fe8fa6d6-3a29-4d7a-bc28-bf80ae26b334,y6ZcaVinhUT7Ti7eIjeI1o5IZic,48000,42000,36000,34190
$w$s$0f0J$090u$080ng$050le,Jungle.Map.Gbx,8c6913ab-45aa-4d28-84be-4945b7da74b2,YWE06JyQsr2MMLJORN7I49_e1M2,71000,57000,50000,46772
Sunken Desert City,Sunken Desert City.Map.Gbx,0033fb1b-3edc-496a-bad3-16b339183c9e,z2OUU3XKPom8aRn5vrwtpePzQnb,149000,119000,105000,98860
$o$s$f90Time $333Warp,Time Warp.Map.Gbx,c332166a-e1e5-4eb5-a9dd-638a1c1c7f73,_tefeHKPfozofbdHqsPG15m_v0b,63000,51000,45000,41740
$f70Joy$80fRide,JoyRide.Map.Gbx,3cd7c481-613f-464c-ad45-86baf9f2cc5b,06hZ3DzOVkmgq6zs0wum8F_uYsk,48000,38000,34000,31473
Diversion,Diversion.Map.Gbx,12ede7fc-aa98-4d0c-9269-43a150efdda5,0RUfFcOP3AJfQrlbXQbg0rCRb90,103000,82000,73000,68161
Journey - Eye of the Storm,Journey - Eye of the Storm.Map.Gbx,d0447990-a2f1-41a6-a858-ae2bb29aa12f,0xoUiqxdVaHjYJpZtyPOVpHuFr0,84000,67000,59000,55394
$oDesert Fest,Desert Fest.Map.Gbx,e6d9c22b-0075-4e9c-9e83-015812b5d72a,1fNvWU6I4nPQKzoC_RmSfUpoaDf,48000,39000,34000,31684
Icy Cavern ,Icy Cavern .Map.Gbx,0be72e14-3df5-47ba-9269-36adca5568ba,1i0b9wd6Ac7i3PjPy2q6MAWGfj4,60000,48000,43000,39996
$n$o$FF8G$FF7o$FE6ld$FE5r$FD4u$FD3s$FC2h,Goldrush.Map.Gbx,960252a2-154d-45d3-8f7c-f009cd106f24,2Bo9KMA96jolB1YnthY0csE9jr2,63000,50000,44000,41398
$o$i$F90Indiana Jones ,Indiana Jones .Map.Gbx,06e346a4-85a7-4e19-9ed4-83b9da903e23,2PcFUNr8iQ4pgsEj06_baoTxNZc,66000,53000,47000,43411
$i$s$93FAm$83Ee$82Et$72Dhy$62Cst$61C $51BCa$41As$40At$309le,Amethyst Castle.Map.Gbx,aa1efc8a-6b8a-4760-983c-0fc5a0fdca85,3s9UH2KFkNfD_Vhr4CcfES7MFOd,72000,58000,51000,47866
$F3FS$f9fa$fcck$ffcu$cf9r$6f6a,Sakura.Map.Gbx,be7b57b5-082e-4209-b080-a396c9fd1f87,6hJn3iswOXncqyunaUoJoY9dEjc,58000,47000,41000,38543
napaJ,napaJ.Map.Gbx,1698c065-3fc9-4238-9431-7c73050a6235,6L8mSAQhWLwwZsqTTscx3BASz9,65000,52000,46000,43257
20 - Poison,20 - Poison.Map.Gbx,03b4881c-0e0a-4ed1-81b6-de8dc78a0c4a,73wx3r_nn51HlJBENURHrjSUfBb,67000,54000,48000,44546
$n$s$o$060O$261a$372s$572i$773s,Oasis.Map.Gbx,8afe97fb-9f70-4799-ae00-b3bb78438131,7EkRocdK3l5oZL0U4uFlWwacVY8,88000,71000,63000,58503
RGB-Road,RGB-Road.Map.Gbx,090c17a2-5981-476f-a61d-6164fe1de762,87AYxWpxTrgFgoZCduOM_Cs7rQ0,75000,60000,53000,49335
Nascar Lakeside,Nascar Lakeside.Map.Gbx,089a9b00-5bc9-4660-be55-c870d064c68e,8bTOMNceJrsZdDD2UvJhGsRwnQg,175000,140000,124000,116503
$F93Desert $000& $3C3Forest,960EF03F7CAD1B7FB7A4401341F8D77BBA03C858158524CD1F8946EADC03B62BCBDF7D83A34EF5D46A24AC2DC1029EB9.Map.Gbx,15471af8-4091-489f-aaed-367820c8b80a,8PUFLkh0ICepHyu6g8yvhHmbWjm,60000,48000,42000,38911
Symmetrixx,Symmetrixx.Map.Gbx,bf96d5e4-3e40-406e-900b-df5f009de282,ahfmsJFvgIr6JgI22srQpHZMAv7,95000,76000,67000,62834
$o$b$s$f10S$f20a$f21f$f31f$f32r$f42o$f43n,Saffron.Map.Gbx,79699660-e270-4ba5-a7a1-cfa0870165b7,bVAlUxiQvOA01DP2bfctNrlpEE5,69000,56000,49000,45908
steampunk 1877 ,steampunk 1877 .Map.Gbx,51fd0c28-f413-4f6e-b838-493942331f79,BWBXi9lup8IR9w9ko5eNhJAlYz0,73000,58000,52000,48287
$s$i$f11C o d a,C o d a.Map.Gbx,4a8a2740-38cb-45d3-b7eb-a5d6a19b63fe,c9phGNhjsHEkLWFzpGy5d7zzbt8,69000,56000,49000,45948
$o$fffFuture $F99V$999a$000l$930l$39Fe$FC9y,Future Valley.Map.Gbx,9acf6948-4b27-44a8-8181-53c73ad6216d,CFI9vCbJbfpZErCiVb9NBKMZdI6,53000,42000,38000,34923
$o$s$050J$060u$070n$080g$090l$0a0e$0b0h$0c0o$0d0u$0e0s$0f0e,Junglehouse.Map.Gbx,d441a52b-7f5d-4096-afbc-964157cb7920,Cp71vAJNNY67CEN4FU6kLSu3DJj,44000,36000,31000,29224
$s$i$o$60FS$90FP$C0fE$C0cC$C3C$C6cT$C09R$F0CE,SPECTRE.Map.Gbx,437cd9f9-246a-4429-a06f-a27bd4bd123f,djSHNoSyPbjQGtW6uzm8iknpIwf,62000,50000,44000,40997
$w$i$o$s$ff0S$fffummer $0ffF$fffrost,Summer Frost.Map.Gbx,fb36e6c6-9702-4b05-8977-a5a9c5c382e2,dYdMEdr4MAwTMLEWVLazlmBiCgl,67000,53000,47000,44147
Sand Drift,Sand Drift.Map.Gbx,a928fa2f-9aa4-48c4-b70e-53ef30944836,ENgR5YG9M5lYxWojdaDuKAtdbIe,83000,67000,59000,55185
SUBURBIA,SUBURBIA.Map.Gbx,843a5e60-ea3f-4063-b2fc-6a6f016d5157,fJlplQyZV3hcuD7T1gPPTXX7esd,93000,74000,66000,61501
